2025-11-09 00:08:16,962 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.15, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-11-09 00:18:17,660 - consumer - INFO - Consumed: {'c': 268.0319, 'd': -1.3, 'dp': -0.4819, 'h': 272.3886, 'l': 266.7396, 'o': 269.6997, 'pc': 269.77, 't': 1762627697}
2025-11-09 00:18:23,207 - consumer - INFO - Consumed: {'c': 268.8987, 'd': -1.3, 'dp': -0.4819, 'h': 272.3557, 'l': 267.0471, 'o': 269.6903, 'pc': 269.77, 't': 1762627703}
2025-11-09 00:18:28,754 - consumer - INFO - Consumed: {'c': 268.0203, 'd': -1.3, 'dp': -0.4819, 'h': 272.4888, 'l': 266.5525, 'o': 269.9675, 'pc': 269.77, 't': 1762627708}
2025-11-09 00:18:34,350 - consumer - INFO - Consumed: {'c': 268.8114, 'd': -1.3, 'dp': -0.4819, 'h': 272.2287, 'l': 266.7033, 'o': 269.6864, 'pc': 269.77, 't': 1762627714}
2025-11-09 00:18:39,909 - consumer - INFO - Consumed: {'c': 268.0409, 'd': -1.3, 'dp': -0.4819, 'h': 272.4543, 'l': 266.4744, 'o': 270.1529, 'pc': 269.77, 't': 1762627719}
2025-11-09 00:18:46,331 - consumer - INFO - Consumed: {'c': 268.0658, 'd': -1.3, 'dp': -0.4819, 'h': 272.2121, 'l': 266.9823, 'o': 269.5775, 'pc': 269.77, 't': 1762627726}
2025-11-09 00:18:51,866 - consumer - INFO - Consumed: {'c': 268.3204, 'd': -1.3, 'dp': -0.4819, 'h': 272.5279, 'l': 266.4903, 'o': 269.6594, 'pc': 269.77, 't': 1762627731}
2025-11-09 00:18:57,427 - consumer - INFO - Consumed: {'c': 268.8785, 'd': -1.3, 'dp': -0.4819, 'h': 272.045, 'l': 266.5875, 'o': 269.7859, 'pc': 269.77, 't': 1762627737}
2025-11-09 00:19:02,964 - consumer - INFO - Consumed: {'c': 268.6659, 'd': -1.3, 'dp': -0.4819, 'h': 272.1799, 'l': 266.8629, 'o': 269.5316, 'pc': 269.77, 't': 1762627742}
2025-11-09 00:19:08,557 - consumer - INFO - Consumed: {'c': 268.5258, 'd': -1.3, 'dp': -0.4819, 'h': 272.3407, 'l': 266.6484, 'o': 269.7241, 'pc': 269.77, 't': 1762627748}
2025-11-09 00:19:14,106 - consumer - INFO - Consumed: {'c': 268.0763, 'd': -1.3, 'dp': -0.4819, 'h': 272.2351, 'l': 266.4987, 'o': 270.101, 'pc': 269.77, 't': 1762627754}
